t_yr,body,a_au,e,inc_deg,Omega_deg,omega_deg,f_deg
40.0,Chaos,0.010461400958323819,0.06894900569818686,116.92424,28.83437,51.5325,199.90483
45.0,Alpha Centauri B,23.574397133509066,0.5165064535121343,79.19992,-155.16175,231.778,187.68124
45.0,Alpha Centauri A b,1.6042987335372305,0.10075565199708786,63.20979,-154.27268,303.17763,6.99545
45.0,Dante,0.0006691094550639626,0.021005713138274196,62.37085,-145.56518,353.60589,34.53384
45.0,Hades,0.0009042870254121354,0.035534774991021034,67.46531,-146.22299,336.97236,199.18073
45.0,Pandora,0.0016871255991298183,0.005937342488176094,69.99098,-163.31579,11.17205,21.79231
45.0,Cassandra,0.003915106244671865,0.03991790378823378,113.62319,25.76113,74.17237,117.73914
45.0,Chaos,0.010198591789662315,0.09819787299265277,118.87643,28.19255,77.40957,356.90783
50.0,Alpha Centauri B,23.59538241259351,0.5161702599902377,79.21753,-155.12432,231.59036,196.5919
50.0,Alpha Centauri A b,1.6109217214827498,0.09724767007544528,63.24207,-154.2566,304.7241,208.99543
50.0,Dante,0.000669445889720063,0.0291597327948142,55.44151,-150.69907,317.07377,354.15255
50.0,Hades,0.0009030291455488068,0.0597778102322151,55.43301,-150.3035,90.38497,77.78165
50.0,Pandora,0.0016875299649206767,0.006757583970809641,72.93434,-158.08163,268.55568,19.79247
50.0,Cassandra,0.003910624413870157,0.04376799125764396,116.55478,21.35334,316.1172,312.86161
50.0,Chaos,0.010046289312256653,0.12191294087449864,119.85464,26.75762,106.55962,157.35221
55.0,Alpha Centauri B,23.591847052316766,0.5151017594304486,79.20468,-155.16749,231.68478,206.08293
55.0,Alpha Centauri A b,1.6145518067368134,0.10443611264201717,63.26253,-154.19987,307.47147,73.95671
55.0,Dante,0.0006678869469316957,0.019166567438134212,55.92155,-160.36818,327.60234,315.10976
55.0,Hades,0.0009039645868948374,0.033909727929357904,59.5313,-164.51349,181.30707,241.66229
55.0,Pandora,0.00168766741735261,0.004909551336088346,72.7785,-151.6732,173.5502,7.18875
55.0,Cassandra,0.003907672348250808,0.05316516021134681,117.37109,28.17329,177.14652,185.39356
55.0,Chaos,0.010210285862685459,0.10876517851120292,119.90624,24.40908,139.14821,288.28191
60.0,Alpha Centauri B,23.583109801986403,0.5170137490059541,79.21011,-155.12752,231.69271,217.23433
60.0,Alpha Centauri A b,1.612157656426702,0.10499734820861344,63.26197,-154.14556,302.73604,266.22866
60.0,Dante,0.0006680631096754133,0.008232674127595853,62.97056,-164.77317,168.29217,37.98137
60.0,Hades,0.000907524931762574,0.029566647423239827,71.56038,-160.57349,260.81308,159.92666
60.0,Pandora,0.001687718661060768,0.0055933417253732414,69.57874,-146.53131,75.34289,358.90124
60.0,Cassandra,0.003910674603235942,0.04385332969020614,113.3737,24.6377,31.97716,60.41595
60.0,Chaos,0.010482788048519329,0.09263069864777505,118.96506,22.79609,184.14364,86.49071
65.0,Alpha Centauri B,23.611188290749087,0.5152997139865011,79.21008,-155.14815,231.53873,231.47977
65.0,Alpha Centauri A b,1.6084747992298485,0.09982473852021574,63.23541,-154.07807,305.10876,135.01468
65.0,Dante,0.0006694078220843233,0.02823981430184833,70.23631,-160.80706,135.73398,17.43975
65.0,Hades,0.0009030712646584737,0.05252331817512988,70.25843,-146.34419,340.07885,62.08527
65.0,Pandora,0.0016871391078439374,0.00580270230456381,63.95123,-143.95284,317.66931,10.14268
65.0,Cassandra,0.003912653735505508,0.03929667989261291,119.4337,24.53792,275.56072,255.28057
65.0,Chaos,0.010444483282643809,0.08708838931566533,117.00132,21.93275,179.22127,250.19123
70.0,Alpha Centauri B,23.559364291020366,0.5165339419262317,79.21184,-155.14747,231.83006,251.12464
70.0,Alpha Centauri A b,1.599848563252625,0.1033150408667743,63.1898,-153.99237,308.61642,327.24646
70.0,Dante,0.0006684884599475388,0.028152138681791936,71.46801,-152.36101,113.06654,352.14567
70.0,Hades,0.0009052497869815463,0.06139978250651059,56.50037,-145.23619,60.53083,332.11454
70.0,Pandora,0.0016869937294654357,0.005265215146622207,58.23186,-144.99902,226.33073,356.95649
70.0,Cassandra,0.003921281102756067,0.05479544667906716,116.21616,28.90587,138.26719,130.50629
70.0,Chaos,0.010132692713672063,0.10466303567736315,115.2249,22.09487,210.88037,60.60992
75.0,Alpha Centauri B,23.63426495106738,0.5165740330999192,79.20298,-155.14222,231.51597,284.89864
75.0,Alpha Centauri A b,1.5988202423907472,0.10728580558425531,63.10374,-153.89824,307.68108,183.40437
75.0,Dante,0.0006686406424785531,0.019293391104069333,66.08904,-145.86378,109.02262,320.56917
75.0,Hades,0.0009019630293502459,0.0515482442540168,54.16142,-161.31113,155.4045,248.86269
75.0,Pandora,0.0016871888677384814,0.006578291166892263,54.0511,-150.30012,138.53761,341.99573
75.0,Cassandra,0.0039377109551050945,0.04708582108081278,116.43107,22.24555,344.15318,4.74994
75.0,Chaos,0.010034444926463137,0.11705592677152664,113.83381,23.69109,251.14711,191.07409
80.0,Alpha Centauri B,23.557660736298345,0.5155674487459683,79.21633,-155.13882,231.75944,348.57864
80.0,Alpha Centauri A b,1.5943256485601494,0.08377764749158098,63.2408,-153.80268,307.05659,39.46149
80.0,Dante,0.0006682862890842491,0.005903711431755525,58.07787,-146.94476,71.68065,337.58416
80.0,Hades,0.0009025179964286464,0.04201081654537085,67.31769,-164.47239,256.69223,170.68951
80.0,Pandora,0.001687329444954612,0.005816852048304267,53.20962,-157.51833,38.15422,341.65319
80.0,Cassandra,0.003948992942236155,0.03550579245806106,120.50004,26.12897,238.12144,197.5228
80.0,Chaos,0.010297849494740326,0.11820935154974259,113.29439,25.69192,285.33727,338.59836
85.0,Alpha Centauri B,23.598630383562604,0.5165837251830633,79.21317,-155.15359,231.62313,61.29504
85.0,Alpha Centauri A b,1.601760200630316,0.09667406442690306,63.3696,-153.11834,310.86228,229.3025
85.0,Dante,0.000668315576211257,0.006867893420793003,54.35379,-155.49152,78.18245,353.03856
85.0,Hades,0.0009051026273618639,0.03702587608189164,71.4997,-151.88642,338.52777,69.76664
85.0,Pandora,0.0016869437661821338,0.004340120390214339,56.49217,-163.75367,317.46704,320.41627
85.0,Cassandra,0.003964551695729546,0.05960945942857939,114.698,25.19496,97.68235,73.13204
85.0,Chaos,0.010524215230765615,0.07584875190281457,114.01811,27.67997,318.12037,137.9271
90.0,Alpha Centauri B,23.581015061500587,0.5154793981442802,79.20247,-155.1407,231.72841,101.24119
90.0,Alpha Centauri A b,1.609435006488714,0.1019171986456016,63.23225,-152.96148,311.00539,99.6944
90.0,Dante,0.0006686159464077275,0.021539669890753926,57.54834,-163.24468,256.31097,333.23568
90.0,Hades,0.0009013965768176232,0.04515546263329948,59.63496,-145.95425,47.27512,182.65879
90.0,Pandora,0.0016871004547380317,0.0047536647845451765,61.86214,-166.52205,209.86672,324.2281
90.0,Cassandra,0.003985058838518223,0.04586263719497905,118.23026,20.77217,292.02533,313.53143
90.0,Chaos,0.010412831718836927,0.09387525055062804,115.14611,29.41623,323.66947,296.79196
95.0,Alpha Centauri B,23.59873946894161,0.5168930794921778,79.21505,-155.1456,231.67899,123.87286
95.0,Alpha Centauri A b,1.617151939175653,0.09895456429483614,63.1994,-152.97956,306.64391,292.93132
95.0,Dante,0.0006683097072227083,0.014633137581099059,65.71175,-164.62376,252.8854,317.03872
95.0,Hades,0.0009012730278511733,0.04749605476779627,54.4213,-159.73322,142.15287,189.36984
95.0,Pandora,0.0016871705469039527,0.004152064099976739,67.68279,-164.99074,89.92201,338.32807
95.0,Cassandra,0.003992012349684098,0.035303576762176304,117.30935,27.12538,209.25553,133.72265
95.0,Chaos,0.01000401189994871,0.11348981995815377,116.91951,29.85846,356.53133,109.30557
100.0,Alpha Centauri B,23.572401757748864,0.5156193617032689,79.21631,-155.14325,231.62428,139.24256
100.0,Alpha Centauri A b,1.6140566534915177,0.08968905035848326,63.23608,-152.99969,310.81181,154.3956
100.0,Dante,0.0006678431029070187,0.015491227540313039,72.00613,-156.52589,296.17859,317.27282
100.0,Hades,0.0009045170996217243,0.048297827364694304,64.84507,-166.6634,215.78107,265.99462
100.0,Pandora,0.001687431825260724,0.004374746379162127,72.0491,-160.67125,6.60466,316.44835
100.0,Cassandra,0.004008516299130386,0.06758404061159655,113.3063,22.67488,49.73253,18.60273
100.0,Chaos,0.010060514717917355,0.11878508411607397,118.86752,29.43737,33.14949,231.4763
105.0,Alpha Centauri B,23.611044292021447,0.5160214579719681,79.19205,-155.15252,231.80597,150.86674
105.0,Alpha Centauri A b,1.6065785382470938,0.09586311227928491,63.2567,-152.96543,312.36018,358.50008
105.0,Dante,0.0006691486105201277,0.025443445367595408,66.83906,-146.1547,55.03955,22.79469
105.0,Hades,0.0009073549664479837,0.040682954226931314,73.59239,-158.43991,314.75469,280.07336
105.0,Pandora,0.0016873683803879894,0.005213323829988815,73.20165,-154.5415,267.63602,308.16888
105.0,Cassandra,0.004007183931625249,0.03666085962962825,118.6864,24.22292,246.35784,263.6723
105.0,Chaos,0.01053408142472247,0.11773002526755334,119.723,27.55873,74.08796,28.48297
110.0,Alpha Centauri B,23.567749637459652,0.5165921339143419,79.22828,-155.13263,231.57706,161.02477
110.0,Alpha Centauri A b,1.597755723738169,0.10115688689858213,63.26559,-152.9399,309.80721,206.28855
110.0,Dante,0.0006679446697059392,0.006528113978494644,55.90726,-149.64153,174.22785,21.82261
110.0,Hades,0.0009053687921537015,0.06173922938065715,70.76402,-146.61821,83.33197,50.15206
110.0,Pandora,0.001687255916981325,0.0031007295606292717,71.37167,-148.5497,171.69589,296.96744
110.0,Cassandra,0.004010659754449039,0.04586080989035558,114.33832,28.33561,172.59086,76.26917
110.0,Chaos,0.010527350633411996,0.06876938598592637,119.96995,25.16562,90.69936,183.657
115.0,Alpha Centauri B,23.61343839530379,0.5146315614248779,79.19147,-155.16108,231.76106,169.7551
115.0,Alpha Centauri A b,1.593206648143681,0.09188366896984701,63.26935,-152.92992,305.57578,76.36293
115.0,Dante,0.0006680719230583263,0.00531393921178646,56.35608,-161.22301,274.35185,348.63283
115.0,Hades,0.0009060946390322602,0.036180512961640786,58.63784,-144.22656,143.51466,193.82591
115.0,Pandora,0.0016872107468614947,0.0026188162563438827,66.67993,-144.77888,94.23577,267.79698
115.0,Cassandra,0.004009313079447514,0.06623086355204247,115.90699,22.62272,358.55597,326.00665
115.0,Chaos,0.010185860571505749,0.09750979258993112,118.91791,23.41443,102.06995,351.00195
120.0,Alpha Centauri B,23.563330249506503,0.5175403196346894,79.22163,-155.13058,231.65021,178.28404
120.0,Alpha Centauri A b,1.5976560126783934,0.09283005226047263,63.27555,-152.92146,312.22067,259.24431
120.0,Dante,0.000668260591434687,0.0162408593083236,63.91655,-164.65826,182.20836,32.46724
120.0,Hades,0.0009031381360725962,0.05563400898914218,54.27362,-159.46645,261.40838,305.43311
120.0,Pandora,0.0016873975716673343,0.0023671546839397193,60.6707,-143.96397,316.05397,300.16074
120.0,Cassandra,0.003992918309802056,0.02885720847126625,119.48421,28.10201,218.22346,199.90332
120.0,Chaos,0.009981310159237533,0.11467560595548114,117.2006,22.28201,130.82966,154.24265
125.0,Alpha Centauri B,23.611370234824946,0.5146347539925404,79.20832,-155.14655,231.61902,186.66186
125.0,Alpha Centauri A b,1.6045718549134562,0.09870759667403506,63.30779,-152.91808,310.14405,131.26583
125.0,Dante,0.0006684189843250999,0.015607267625917052,71.09665,-158.8286,63.43964,328.41367
125.0,Hades,0.0009011044737975115,0.04502313063703996,65.42503,-164.74601,349.35186,245.97866
125.0,Pandora,0.001687257108646613,0.0012509237908440397,55.62492,-147.47279,196.21816,316.79749
125.0,Cassandra,0.003986442375360309,0.052444530359707336,114.6436,25.93235,120.41763,27.28057
125.0,Chaos,0.01023585314179241,0.12088203524945026,115.4119,22.75865,171.72263,276.29193
130.0,Alpha Centauri B,23.56017310215726,0.5172330606116642,79.20637,-155.15323,231.78636,195.14665
130.0,Alpha Centauri A b,1.614309294261282,0.09922471159191457,63.32832,-152.88155,306.39443,331.77926
130.0,Dante,0.0006688324226984086,0.027855924811532033,70.00794,-149.34085,174.89243,356.37822
130.0,Hades,0.0009022944822436767,0.04742734530482484,71.79775,-154.47384,71.99982,248.03618
130.0,Pandora,0.0016869566166247065,0.0019155711516428233,53.08211,-154.30301,151.96487,259.31272
130.0,Cassandra,0.003967302451753015,0.05737761550688153,119.63544,22.32028,313.93466,271.0104
130.0,Chaos,0.010577554902579804,0.1066098345159859,113.88266,24.29611,215.06915,79.70543
135.0,Alpha Centauri B,23.610010483403126,0.5156253115536406,79.21345,-155.12812,231.55396,204.80019
