t_yr,body,a_au,e,inc_deg,Omega_deg,omega_deg,f_deg
5000.0,Barnard d,0.01879626260329065,0.012378710904085117,0.0,0.0,108.36304,337.40314
5000.0,Barnard b,0.022904090333337523,0.03372001925984418,0.0,0.0,211.06789,216.57799
5000.0,Barnard c,0.027398992126627438,0.05425137456469394,0.0,0.0,145.87033,148.9271
5000.0,Barnard e,0.038102552390698166,0.0885186374781241,0.0,0.0,270.46077,150.95352
10000.0,Barnard d,0.018795351720544067,0.06044522000813474,0.0,0.0,272.2093,197.61232
10000.0,Barnard b,0.02290315380931092,0.020778479497065586,0.0,0.0,185.19968,315.96574
10000.0,Barnard c,0.027403934911597934,0.008544722856519336,0.0,0.0,11.82013,105.34964
10000.0,Barnard e,0.038099145811362416,0.09807089235328668,0.0,0.0,159.30759,156.73682
15000.0,Barnard d,0.0188028412034699,0.08678237274275928,0.0,0.0,183.66338,179.47267
15000.0,Barnard b,0.022896634082366075,0.05171066760915644,0.0,0.0,136.24214,226.74106
15000.0,Barnard c,0.02740023628970063,0.02715557109528025,0.0,0.0,175.11875,156.22117
15000.0,Barnard e,0.03810357412372325,0.04588772086193136,0.0,0.0,27.78418,270.28649
20000.0,Barnard d,0.018794029091081316,0.0453737204972853,0.0,0.0,44.06354,178.05931
20000.0,Barnard b,0.022911253527477186,0.01969986842837382,0.0,0.0,104.19303,304.45316
20000.0,Barnard c,0.027392633125164354,0.07373281824571196,0.0,0.0,66.19708,216.53084
20000.0,Barnard e,0.03810180835539244,0.05651975176289163,0.0,0.0,198.70165,253.85127
25000.0,Barnard d,0.01879463649514566,0.017122474995069914,0.0,0.0,250.19823,6.88437
25000.0,Barnard b,0.022906227418278136,0.038102587930342595,0.0,0.0,274.74018,324.85084
25000.0,Barnard c,0.027399437163608726,0.035649592295431354,0.0,0.0,63.29839,80.22562
25000.0,Barnard e,0.03810148364533519,0.09899174735318537,0.0,0.0,74.60108,230.86651
30000.0,Barnard d,0.018792160460682057,0.04711477470844919,0.0,0.0,29.16672,100.6031
30000.0,Barnard b,0.022907345260972812,0.0405164244054962,0.0,0.0,123.25049,146.05934
30000.0,Barnard c,0.027400721643782128,0.05461706528151649,0.0,0.0,76.18476,340.88798
30000.0,Barnard e,0.038102103641251085,0.07264518788843369,0.0,0.0,318.02972,216.45194
35000.0,Barnard d,0.01879897492156359,0.06407840809861237,0.0,0.0,330.14664,121.47587
35000.0,Barnard b,0.022897996036874195,0.07844601137840558,0.0,0.0,357.40687,243.35625
35000.0,Barnard c,0.027401653185478526,0.014490294563296346,0.0,0.0,9.60981,7.07475
35000.0,Barnard e,0.038101556549314616,0.04485838781284191,0.0,0.0,133.89795,302.11229
40000.0,Barnard d,0.01879525039052162,0.05041853258600697,0.0,0.0,187.73604,122.79006
40000.0,Barnard b,0.022903302377213854,0.03278594200103279,0.0,0.0,314.68514,14.61879
40000.0,Barnard c,0.027403017957088483,0.021473376056900945,0.0,0.0,291.5991,135.00301
40000.0,Barnard e,0.03809785511216506,0.09638258830621671,0.0,0.0,2.69231,228.7361
45000.0,Barnard d,0.018792955712884044,0.05001264939312482,0.0,0.0,12.83397,91.28394
45000.0,Barnard b,0.02290255310894561,0.0516950715831753,0.0,0.0,324.67697,55.79419
45000.0,Barnard c,0.027408156177530136,0.01839927895862962,0.0,0.0,82.52347,247.25192
45000.0,Barnard e,0.038096632552685486,0.0873274953308482,0.0,0.0,253.17634,155.11103
50000.0,Barnard d,0.018792496182713718,0.01168984106289257,0.0,0.0,302.13034,97.77854
50000.0,Barnard b,0.022904491373915942,0.07570552789244483,0.0,0.0,262.18696,46.82934
50000.0,Barnard c,0.027405587928114518,0.05873635994890623,0.0,0.0,275.57716,191.77829
50000.0,Barnard e,0.03809754955014154,0.040657814301820576,0.0,0.0,97.18927,234.97903
55000.0,Barnard d,0.01879466995716786,0.03825082639312857,0.0,0.0,195.05531,165.2144
55000.0,Barnard b,0.022895927716698097,0.0661751096660278,0.0,0.0,188.3141,232.1703
55000.0,Barnard c,0.027415686530084263,0.012795110737095557,0.0,0.0,90.52845,311.82147
55000.0,Barnard e,0.03809680664738852,0.08307723252423017,0.0,0.0,291.07537,97.15246
60000.0,Barnard d,0.018796520271691933,0.03368509550996489,0.0,0.0,349.70993,154.95451
60000.0,Barnard b,0.022899306165048382,0.018744230934415906,0.0,0.0,131.06574,95.57548
60000.0,Barnard c,0.027405546558603902,0.04133066825318676,0.0,0.0,265.57864,162.34209
60000.0,Barnard e,0.038097866781196046,0.09823640674206935,0.0,0.0,180.05605,19.77606
65000.0,Barnard d,0.018801012895222936,0.08071559809548802,0.0,0.0,206.43641,343.32751
65000.0,Barnard b,0.02289489277656097,0.05789820187366085,0.0,0.0,161.47961,269.28987
65000.0,Barnard c,0.027403973320712045,0.02328940741135917,0.0,0.0,217.96204,334.05619
65000.0,Barnard e,0.03810021959373095,0.05056742738990589,0.0,0.0,57.17861,142.5885
70000.0,Barnard d,0.018793269513011687,0.04816148732012269,0.0,0.0,62.76672,9.52265
70000.0,Barnard b,0.022906949629054135,0.07441607679724178,0.0,0.0,107.34272,126.38211
