t_yr,body,a_au,e,inc_deg,Omega_deg,omega_deg,f_deg
5000.0,Barnard b,0.022900000000345873,0.029999999990698762,0.0,0.0,276.66359,149.17876
10000.0,Barnard b,0.02290000000083911,0.02999999998045038,0.0,0.0,276.66359,152.3849
15000.0,Barnard b,0.022900000001155107,0.029999999971350912,0.0,0.0,276.66359,295.04571
20000.0,Barnard b,0.02290000000155586,0.029999999967615636,0.0,0.0,276.66359,298.50761
25000.0,Barnard b,0.022900000002235892,0.029999999960702503,0.0,0.0,276.66358,92.29427
30000.0,Barnard b,0.022900000002924366,0.0299999999463381,0.0,0.0,276.66358,95.63314
35000.0,Barnard b,0.022900000002993453,0.029999999941806542,0.0,0.0,276.66358,236.6405
40000.0,Barnard b,0.022900000003558723,0.029999999937929248,0.0,0.0,276.66358,239.87938
45000.0,Barnard b,0.022900000004866073,0.029999999952193806,0.0,0.0,276.66358,32.00241
50000.0,Barnard b,0.02290000000402753,0.029999999935211977,0.0,0.0,276.66359,35.49638
55000.0,Barnard b,0.02290000000528321,0.029999999877015057,0.0,0.0,276.66358,180.81263
60000.0,Barnard b,0.022900000005679464,0.02999999988426104,0.0,0.0,276.66358,183.9278
65000.0,Barnard b,0.022900000006986308,0.02999999984110617,0.0,0.0,276.66358,329.76759
70000.0,Barnard b,0.022900000008149544,0.029999999842545817,0.0,0.0,276.66358,333.23436
75000.0,Barnard b,0.022900000008625687,0.0299999998429229,0.0,0.0,276.66358,124.8728
80000.0,Barnard b,0.02290000000939408,0.02999999983044808,0.0,0.0,276.66358,128.01917
85000.0,Barnard b,0.02290000000906687,0.02999999979575293,0.0,0.0,276.66358,269.09533
90000.0,Barnard b,0.022900000006362546,0.029999999775877625,0.0,0.0,276.66358,272.37996
95000.0,Barnard b,0.022900000005841113,0.029999999768880802,0.0,0.0,276.66358,66.23078
100000.0,Barnard b,0.02290000000467742,0.029999999733302866,0.0,0.0,276.66358,69.61928
105000.0,Barnard b,0.022900000005027656,0.029999999746770332,0.0,0.0,276.66358,73.01109
