t_yr,body,a_au,e,inc_deg,Omega_deg,omega_deg,f_deg
3333.3333333333335,Alpha Centauri B,23.581586397063102,0.517171376402756,79.20257,-155.14474,231.7003,151.6472
3333.3333333333335,Alpha Centauri A b,1.5957206442929455,0.1377141211719194,95.18429,-157.73381,198.86816,63.74926
6666.666666666667,Alpha Centauri B,23.562835949981373,0.5172202649980486,79.20589,-155.15446,231.82837,194.96576
6666.666666666667,Alpha Centauri A b,1.595949098768384,0.062001558480989954,63.83024,-150.52823,1.7923,270.90228
10000.0,Alpha Centauri B,23.54601890944475,0.5158256229332987,79.19517,-155.1372,231.90553,274.32692
10000.0,Alpha Centauri A b,1.5975256108989913,0.14963921030444047,94.06343,-161.25658,228.71897,98.76763
13333.333333333334,Alpha Centauri B,23.626656791812135,0.5156706332401129,79.19033,-155.14814,231.96378,134.54566
13333.333333333334,Alpha Centauri A b,1.5960448272603276,0.061206085694153624,65.96273,-145.77243,80.77353,250.54205
16666.666666666668,Alpha Centauri B,23.605575979630263,0.5148829371261369,79.21366,-155.13091,231.85045,183.09313
16666.666666666668,Alpha Centauri A b,1.595919558057065,0.14771365571894854,91.67847,-165.1613,257.33884,124.60788
20000.0,Alpha Centauri B,23.580785100375653,0.5153819549848005,79.20936,-155.14906,231.81971,237.76151
20000.0,Alpha Centauri A b,1.5952599313275668,0.08899175138028598,68.42073,-142.5955,138.68899,248.3835
23333.333333333332,Alpha Centauri B,23.570292407193772,0.5154891397685138,79.19753,-155.13992,231.86117,108.8282
23333.333333333332,Alpha Centauri A b,1.594876787832727,0.11384528718928959,88.76013,-168.30716,295.19377,141.76801
26666.666666666668,Alpha Centauri B,23.60239160031494,0.5149418130706618,79.22486,-155.13064,231.8601,171.60841
26666.666666666668,Alpha Centauri A b,1.595871833279613,0.13159698586255164,72.29429,-140.29145,181.13978,259.94267
30000.0,Alpha Centauri B,23.619834455986084,0.5156673566029191,79.20564,-155.1613,231.77604,217.12373
30000.0,Alpha Centauri A b,1.5958862011833104,0.0832564815041405,85.43882,-170.02206,337.60901,156.84749
33333.333333333336,Alpha Centauri B,23.558293949075676,0.5158342119620142,79.20928,-155.15411,231.83313,55.25315
33333.333333333336,Alpha Centauri A b,1.5972528299820266,0.1439447346612577,76.56137,-138.93181,210.74336,285.08521
36666.666666666664,Alpha Centauri B,23.561767143029805,0.5171939238969486,79.2092,-155.14026,231.87489,159.28811
36666.666666666664,Alpha Centauri A b,1.5960182486236556,0.05476046760353217,80.70686,-171.25443,45.00364,150.30094
40000.0,Alpha Centauri B,23.57732186779974,0.5172946536427941,79.20349,-155.16017,232.00514,201.95695
40000.0,Alpha Centauri A b,1.5957740497043964,0.14650889543667306,80.34076,-138.72711,240.69096,317.74361
43333.333333333336,Alpha Centauri B,23.63993027487357,0.5172535822464186,79.19878,-155.14278,232.02542,312.567
43333.333333333336,Alpha Centauri A b,1.5922544046693166,0.07450247949430062,76.77036,-171.24607,125.77159,133.9472
